place_id,name,place_kind,subtype,accessibility_rating,condition_rating,lat,lon,source_file
furniture-1119249,Seat - Straight Seat - Wooden Battens - Type 2 - Princes Park,street_furniture,Seat,,3.0,-37.77898147888105,144.96147324613244,street_furniture_clean.csv
furniture-1119259,Seat - Straight Seat - Wooden Battens - Type 2 - JJ Holland Park,street_furniture,Seat,,4.0,-37.79809660112805,144.92117817360014,street_furniture_clean.csv
furniture-1119291,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain South,street_furniture,Seat,,4.0,-37.83401011607031,144.98329231072825,street_furniture_clean.csv
furniture-1119295,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.81225690036625,144.97930993085896,street_furniture_clean.csv
furniture-1119304,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.81183695987749,144.98267414238947,street_furniture_clean.csv
furniture-1119326,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.83953621326912,144.98203534522804,street_furniture_clean.csv
furniture-1119330,Seat - Straight Seat - Wooden Battens - Type 2 - Darling Square,street_furniture,Seat,,4.0,-37.81300349753612,144.98860353326955,street_furniture_clean.csv
furniture-1119351,Seat - Straight Seat - Wooden Battens - Type 2 - Flagstaff Gardens,street_furniture,Seat,,4.0,-37.808769431042585,144.9548650116231,street_furniture_clean.csv
furniture-1119368,Seat - Straight Seat - Wooden Battens - Type 2 - Parliament Reserve,street_furniture,Seat,,4.0,-37.81011114786457,144.97349169847556,street_furniture_clean.csv
furniture-1119411,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain South,street_furniture,Seat,,3.0,-37.83359878590611,144.9815550543569,street_furniture_clean.csv
furniture-1361003,Seat - Metal Bench,street_furniture,Seat,,3.14,-37.79387799596877,144.9303909980611,street_furniture_clean.csv
furniture-1361013,Seat - Circular Concrete & Wood Seat,street_furniture,Seat,,1.82,-37.78910204411864,144.9290120470656,street_furniture_clean.csv
furniture-1361018,Seat - Metal Bench,street_furniture,Seat,,2.86,-37.79109297106478,144.925256944455,street_furniture_clean.csv
furniture-1119651,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens South,street_furniture,Seat,,3.0,-37.80574031013485,144.96956086413667,street_furniture_clean.csv
furniture-1361319,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.18,-37.81352728424408,144.93703269960864,street_furniture_clean.csv
furniture-1119841,Seat - Metal Seat - Kensington Banks Type - Lascelles Square,street_furniture,Seat,,3.0,-37.794280010316335,144.91719279792557,street_furniture_clean.csv
furniture-1119864,Seat - Metal Seat - Royal Park,street_furniture,Seat,,3.0,-37.785740657727935,144.95311117356016,street_furniture_clean.csv
furniture-1290825,Picnic Table,street_furniture,Picnic Setting,,3.0,-37.82194011908193,144.94727465004468,street_furniture_clean.csv
furniture-1290866,Seat - Unclassified - Docklands Park,street_furniture,Seat,,3.0,-37.8197340921156,144.9460886382854,street_furniture_clean.csv
furniture-1312957,Information Pillar - Poster Pillar - COM,street_furniture,Information Pillar,,3.14,-37.80320411649003,144.94988370527977,street_furniture_clean.csv
furniture-1360540,Drinking Fountain - Drinking Fountain - Monument Style Type 2 - Hardy Reserve,street_furniture,Drinking Fountain,,3.0,-37.78528327065247,144.96619195051946,street_furniture_clean.csv
furniture-1375790,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,1.67,-37.81400437457148,144.9637628825572,street_furniture_clean.csv
furniture-1431559,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,4.0,-37.82770899776955,144.98253995841495,street_furniture_clean.csv
furniture-1431573,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,3.0,-37.82635723085959,144.97946035335076,street_furniture_clean.csv
furniture-1431574,Picnic Setting - Unspecified - Alexandra Park,street_furniture,Picnic Setting,,4.0,-37.82464152792055,144.9779618146799,street_furniture_clean.csv
furniture-1372726,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,4.45,-37.81638088842677,144.9642645469979,street_furniture_clean.csv
furniture-1361227,Seat - Metal Bench,street_furniture,Seat,,2.82,-37.79537595217524,144.9415810267597,street_furniture_clean.csv
furniture-1749937,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Fitzroy Gardens,street_furniture,Drinking Fountain,,4.0,-37.81030304680633,144.9786636062916,street_furniture_clean.csv
furniture-1749939,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Fitzroy Gardens,street_furniture,Drinking Fountain,,4.0,-37.810693329155406,144.983071937749,street_furniture_clean.csv
furniture-1751221,Seat - Straight Seat - Wooden Battens - Type 2 - Railway Place And Miller Street Reserve,street_furniture,Seat,,4.0,-37.80554423855458,144.94257467468597,street_furniture_clean.csv
furniture-1753420,Seat - Unclassified - New Quay Central Park,street_furniture,Seat,,3.0,-37.81564629748677,144.93953894299003,street_furniture_clean.csv
furniture-1511687,Seat - Straight Seat - Wooden Battens - Type 2 - JJ Holland Park,street_furniture,Seat,,4.0,-37.797417868908255,144.92508895693248,street_furniture_clean.csv
furniture-1511688,Seat - Straight Seat - Wooden Battens - Type 2 - JJ Holland Park,street_furniture,Seat,,3.0,-37.79829828992782,144.9235230675053,street_furniture_clean.csv
furniture-1511690,Seat - Straight Seat - Wooden Battens - Type 2 - JJ Holland Park,street_furniture,Seat,,4.0,-37.79729146527795,144.92284657302366,street_furniture_clean.csv
furniture-1511715,Seat - Straight Seat - Wooden Battens - Type 2 - JJ Holland Park,street_furniture,Seat,,3.0,-37.79726708289463,144.92494973991114,street_furniture_clean.csv
furniture-1490922,Seat - Urban Design Park Style - Green Powder Coat - Kings Domain,street_furniture,Seat,,4.0,-37.82505462693979,144.97633055156038,street_furniture_clean.csv
furniture-1118748,Picnic Setting - Wooden Style,street_furniture,Picnic Setting,,3.0,-37.79137704938123,144.9235558336836,street_furniture_clean.csv
furniture-1075226,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,street_furniture,Drinking Fountain,,4.0,-37.78606714462872,144.96306993513306,street_furniture_clean.csv
furniture-1078811,Seat - Stainless Steel Seat - Swivel,street_furniture,Seat,,4.45,-37.81391844281139,144.9640570672711,street_furniture_clean.csv
furniture-1078832,Seat - Metal Bench,street_furniture,Seat,,1.12,-37.80796278609671,144.95487522804737,street_furniture_clean.csv
furniture-1078891,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,1.37,-37.81151421158407,144.9728593691793,street_furniture_clean.csv
furniture-1079043,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,2.44,-37.81387677382294,144.97170492159225,street_furniture_clean.csv
furniture-1079068,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.38,-37.80936655026584,144.9718141522385,street_furniture_clean.csv
furniture-1079089,Seat - Metal Bench,street_furniture,Seat,,2.98,-37.79694571319875,144.9556322530883,street_furniture_clean.csv
furniture-1079090,Seat - Metal Bench,street_furniture,Seat,,2.98,-37.79693344961528,144.95552799503903,street_furniture_clean.csv
furniture-1079111,Seat - Metal Bench,street_furniture,Seat,,3.02,-37.82350094999206,144.96087240583617,street_furniture_clean.csv
furniture-1079115,Seat - Metal Bench,street_furniture,Seat,,1.0,-37.80689593687655,144.95939234022816,street_furniture_clean.csv
furniture-1079226,Seat - Metal Seat,street_furniture,Seat,,2.99,-37.8290069892736,144.9696142321369,street_furniture_clean.csv
furniture-1079230,Seat - Metal Seat,street_furniture,Seat,,2.99,-37.82709106612421,144.97111829013022,street_furniture_clean.csv
furniture-1079233,Seat - Metal Seat,street_furniture,Seat,,2.99,-37.8298530500583,144.9674803427936,street_furniture_clean.csv
furniture-1079238,Seat - Metal Seat,street_furniture,Seat,,2.99,-37.82900998098896,144.967129449535,street_furniture_clean.csv
furniture-1079257,Seat - Metal Seat,street_furniture,Seat,,2.06,-37.814925986787976,144.99028733093942,street_furniture_clean.csv
furniture-1079259,Seat - Metal Seat,street_furniture,Seat,,1.93,-37.81684160612933,144.98877153872527,street_furniture_clean.csv
furniture-1079260,Seat - Metal Seat,street_furniture,Seat,,2.93,-37.81687911897089,144.9891475563364,street_furniture_clean.csv
furniture-1079372,Seat - Metal Seat,street_furniture,Seat,,3.03,-37.80525883918228,144.95140338211004,street_furniture_clean.csv
furniture-1079373,Seat - Metal Seat,street_furniture,Seat,,3.03,-37.80528087063141,144.95161823596405,street_furniture_clean.csv
furniture-1079377,Seat - Metal Seat,street_furniture,Seat,,3.1,-37.81716987568405,144.96183752153627,street_furniture_clean.csv
furniture-1079394,Seat - Metal Seat,street_furniture,Seat,,3.11,-37.814504708525,144.960321289112,street_furniture_clean.csv
furniture-1079406,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,2.42,-37.81245382217927,144.9680882452287,street_furniture_clean.csv
furniture-1079413,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.44,-37.8122935569245,144.96183418789724,street_furniture_clean.csv
furniture-1079441,Seat - Metal Seat,street_furniture,Seat,,3.17,-37.79641354320941,144.9235466598405,street_furniture_clean.csv
furniture-1079451,Seat - Metal Seat,street_furniture,Seat,,3.16,-37.82000924033254,144.96570589074165,street_furniture_clean.csv
furniture-1079461,Seat - Metal Seat,street_furniture,Seat,,3.16,-37.81986872570879,144.9665967641535,street_furniture_clean.csv
furniture-1079462,Seat - Metal Seat,street_furniture,Seat,,3.16,-37.819867686642986,144.96662530712564,street_furniture_clean.csv
furniture-1079472,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.45,-37.81686426789625,144.96907535377346,street_furniture_clean.csv
furniture-1079474,Seat - Metal Seat,street_furniture,Seat,,3.16,-37.81184343721965,144.96218927072147,street_furniture_clean.csv
furniture-1079504,Seat - Metal Seat,street_furniture,Seat,,2.96,-37.79518368988382,144.9286677792668,street_furniture_clean.csv
furniture-1079506,Seat - Metal Seat,street_furniture,Seat,,3.06,-37.83475695191208,144.97504643643603,street_furniture_clean.csv
furniture-1079507,Seat - Metal Seat,street_furniture,Seat,,2.99,-37.82698497711231,144.96756938309838,street_furniture_clean.csv
furniture-1079519,Seat - Metal Seat,street_furniture,Seat,,3.17,-37.80507511239897,144.9563161585104,street_furniture_clean.csv
furniture-1079520,Seat - Metal Seat,street_furniture,Seat,,3.16,-37.81939654934706,144.96433562450062,street_furniture_clean.csv
furniture-1079536,Seat - Metal Seat,street_furniture,Seat,,1.13,-37.81323652606643,144.97124682940554,street_furniture_clean.csv
furniture-1079554,Seat - Metal Seat,street_furniture,Seat,,1.99,-37.82734105778298,144.96868837684195,street_furniture_clean.csv
furniture-1079579,Seat - Metal Seat,street_furniture,Seat,,3.02,-37.82754197591354,144.96623764044313,street_furniture_clean.csv
furniture-1079584,Seat - Metal Seat,street_furniture,Seat,,2.92,-37.798167965687874,144.97465743295874,street_furniture_clean.csv
furniture-1079591,Seat - Metal Seat,street_furniture,Seat,,2.86,-37.83390083790125,144.9873650035119,street_furniture_clean.csv
furniture-1079621,Seat - Metal Bench,street_furniture,Seat,,3.17,-37.81825404697694,144.9643204370157,street_furniture_clean.csv
furniture-1079673,Seat - Metal Seat,street_furniture,Seat,,3.14,-37.79332277697946,144.91846148049,street_furniture_clean.csv
furniture-1079691,Seat - Metal Seat,street_furniture,Seat,,3.16,-37.81970484610219,144.96776853428418,street_furniture_clean.csv
furniture-1079697,Seat - Metal Seat,street_furniture,Seat,,3.16,-37.82024146331933,144.9643392208888,street_furniture_clean.csv
furniture-1079719,Seat - Metal Seat,street_furniture,Seat,,3.14,-37.80567095562726,144.96443705199744,street_furniture_clean.csv
furniture-1079725,Seat - Metal Seat,street_furniture,Seat,,3.13,-37.80683289814383,144.94665742740332,street_furniture_clean.csv
furniture-1079727,Seat - Metal Seat,street_furniture,Seat,,1.16,-37.81183194945572,144.97589151519497,street_furniture_clean.csv
furniture-1079734,Seat - Metal Seat,street_furniture,Seat,,3.11,-37.818637585119625,144.95691138042324,street_furniture_clean.csv
furniture-1079751,Seat - Metal Seat,street_furniture,Seat,,3.09,-37.8119882948311,144.95519977118195,street_furniture_clean.csv
furniture-1079761,Seat - Metal Seat,street_furniture,Seat,,3.0,-37.829577766402224,144.97102926799053,street_furniture_clean.csv
furniture-1079822,Seat - Metal Seat,street_furniture,Seat,,2.94,-37.8001704209326,144.96538513017055,street_furniture_clean.csv
furniture-1079828,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.42,-37.81608991054482,144.9836011960049,street_furniture_clean.csv
furniture-1079868,Seat - Straight Seat - Wooden & Concrete,street_furniture,Seat,,1.0,-37.77854535754184,144.95601612409183,street_furniture_clean.csv
furniture-1079870,Seat - Straight Seat - Wooden & Concrete,street_furniture,Seat,,1.0,-37.778741133203646,144.9559301176731,street_furniture_clean.csv
furniture-1079872,Seat - Straight Seat - Wooden & Concrete,street_furniture,Seat,,1.0,-37.77695915665864,144.94971421280567,street_furniture_clean.csv
furniture-1079875,Seat - Straight Seat - Wooden & Concrete,street_furniture,Seat,,1.39,-37.8330954962022,144.97903461664808,street_furniture_clean.csv
furniture-1079889,Seat - Straight Seat - Wooden & Concrete,street_furniture,Seat,,1.0,-37.81698742197108,144.95478702970715,street_furniture_clean.csv
furniture-1079899,Seat - Straight Seat - Wooden Battens,street_furniture,Seat,,1.69,-37.80876187205303,144.9548604495714,street_furniture_clean.csv
furniture-1079907,Seat - Straight Seat - Wooden Battens - Type 2,street_furniture,Seat,,2.82,-37.79002979585624,144.9434419611306,street_furniture_clean.csv
furniture-1719685,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.79197911557733,144.9497674979444,street_furniture_clean.csv
furniture-1530089,Information Pillar - Information Hub Pillar,street_furniture,Information Pillar,,1.66,-37.81320710207709,144.96255412083354,street_furniture_clean.csv
furniture-1515986,Picnic Setting - unspecified - Liddy Street Reserve,street_furniture,Picnic Setting,,4.0,-37.79008903483099,144.9257157493847,street_furniture_clean.csv
furniture-1550109,Seat - Straight Seat - Wooden Battens - Type 2 - Batman Park,street_furniture,Seat,,4.0,-37.82157404298746,144.95699342871325,street_furniture_clean.csv
furniture-1550157,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.45,-37.81691747817252,144.96198975682762,street_furniture_clean.csv
furniture-1631170,Picnic Setting - Urban Design Style - Cardigan Street Park,street_furniture,Picnic Setting,,4.0,-37.794307532531136,144.96624588823647,street_furniture_clean.csv
furniture-1633463,Seat - Straight Seat - Wooden Battens - Type 2 - Ron Barassi Senior Park,street_furniture,Seat,,5.0,-37.81631923621529,144.93567189038677,street_furniture_clean.csv
furniture-1662094,Seat - Folding Seat,street_furniture,Seat,,3.2,-37.81240227839921,144.9713916644111,street_furniture_clean.csv
furniture-1659138,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.24,-37.78804691921575,144.92695631612466,street_furniture_clean.csv
furniture-1743745,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,4.3,-37.82128140458952,144.94537581305232,street_furniture_clean.csv
furniture-1743746,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,4.3,-37.82091979810366,144.94542423961457,street_furniture_clean.csv
furniture-1743803,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.44,-37.82200533788023,144.9445148222731,street_furniture_clean.csv
furniture-1744285,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,4.3,-37.81991437864431,144.94995943917635,street_furniture_clean.csv
furniture-1658870,Seat - Metal Bench,street_furniture,Seat,,2.96,-37.81048158112246,144.98513184908828,street_furniture_clean.csv
furniture-1641989,Seat - Flat Bench Seat - L Shaped,street_furniture,Seat,,3.0,-37.79968374096533,144.9562594327022,street_furniture_clean.csv
furniture-1644883,Seat - Ornamental Wooden Seat,street_furniture,Seat,,4.0,-37.82858541314053,144.97322267171737,street_furniture_clean.csv
furniture-1728603,Seat - Metal Seat,street_furniture,Seat,,3.16,-37.80731379490045,144.95940173639158,street_furniture_clean.csv
furniture-1119436,Seat - Straight Seat - Wooden Battens - Type 2 - Shrine of Remembrance Reserve,street_furniture,Seat,,4.0,-37.83054519324325,144.9749715090672,street_furniture_clean.csv
furniture-1119983,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.79176421680125,144.95178401866238,street_furniture_clean.csv
furniture-1119467,Seat - Straight Seat - Wooden Battens - Type 2 - Darling Square,street_furniture,Seat,,4.0,-37.81234908766687,144.98895332415913,street_furniture_clean.csv
furniture-1360380,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.81121470785311,144.98243288847206,street_furniture_clean.csv
furniture-1360460,Barbeque - Brick Single Hotplate,street_furniture,Barbeque,,3.0,-37.79363713198853,144.94031809548235,street_furniture_clean.csv
furniture-1361148,Seat - Metal Bench,street_furniture,Seat,,2.82,-37.792637466039984,144.94206608348122,street_furniture_clean.csv
furniture-1120185,Seat - Straight Seat - Wooden Battens - Type 2 - Batman Park,street_furniture,Seat,,4.0,-37.82179990465693,144.95737936896367,street_furniture_clean.csv
furniture-1120202,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,street_furniture,Seat,,4.0,-37.81871199500447,144.97223611545738,street_furniture_clean.csv
furniture-1120246,Seat - Metal Seat - Pleasance Gardens,street_furniture,Seat,,3.0,-37.79642490078881,144.94640621905987,street_furniture_clean.csv
furniture-1361623,Seat - Metal Bench,street_furniture,Seat,,2.8,-37.794231072234055,144.9308420985439,street_furniture_clean.csv
furniture-1313418,Seat - Timber Seat with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.82442134057456,144.94601003780505,street_furniture_clean.csv
furniture-1431853,Barbeque - Urban Design Double Hotplate,street_furniture,Barbeque,,4.0,-37.82049353458204,144.9448712214091,street_furniture_clean.csv
furniture-1754022,Seat - Unclassified - New Quay Central Park,street_furniture,Seat,,4.0,-37.81553384216932,144.9395086725828,street_furniture_clean.csv
furniture-1755054,Seat - Platform Style - Gardiner Reserve,street_furniture,Seat,,4.0,-37.79870396270986,144.9441691320475,street_furniture_clean.csv
furniture-1755731,Seat - Stainless Steel Bench - Docklands - Point Park,street_furniture,Seat,,5.0,-37.8233830126381,144.9425727479566,street_furniture_clean.csv
furniture-1769898,Seat - Timber Bench - University Square,street_furniture,Seat,,5.0,-37.800731521026,144.9604063225061,street_furniture_clean.csv
furniture-1757700,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Royal Park,street_furniture,Drinking Fountain,,4.0,-37.78615201108828,144.95349293828525,street_furniture_clean.csv
furniture-1771613,Seat - Stainless Steel Seat - Swivel - Fawkner Park,street_furniture,Seat,,3.0,-37.839048449489205,144.98037720964297,street_furniture_clean.csv
furniture-1771622,Seat - Straight Seat - Wooden Battens - Type 2 - Birrarung Marr,street_furniture,Seat,,4.0,-37.82053420155156,144.97550031672264,street_furniture_clean.csv
furniture-1771625,Seat - Straight Seat - Wooden Battens - Type 2 - Alexandra Park,street_furniture,Seat,,3.0,-37.82802481493503,144.98468415680836,street_furniture_clean.csv
furniture-1771626,Seat - Straight Seat - Wooden Battens - Type 2 - Alexandra Park,street_furniture,Seat,,3.0,-37.828029993281575,144.98470764809633,street_furniture_clean.csv
furniture-1771654,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,3.0,-37.78614567610789,144.95576425607544,street_furniture_clean.csv
furniture-1771697,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Princes Park,street_furniture,Drinking Fountain,,4.0,-37.7881098191695,144.95949172029708,street_furniture_clean.csv
furniture-1758402,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.79157349080896,144.94748560016058,street_furniture_clean.csv
furniture-1775773,Seat - Metal Seat - Boyd Community Hub,street_furniture,Seat,,5.0,-37.82607480277352,144.96101344281263,street_furniture_clean.csv
furniture-1775799,Seat - Timber Bench - Boyd Community Hub,street_furniture,Seat,,5.0,-37.82574201402591,144.96072811996376,street_furniture_clean.csv
furniture-1775802,Seat - Timber Bench - Boyd Community Hub,street_furniture,Seat,,5.0,-37.8260278122609,144.96188035200868,street_furniture_clean.csv
furniture-1786649,Seat - Unclassified - Lincoln Square,street_furniture,Seat,,5.0,-37.80285416886552,144.96222910662286,street_furniture_clean.csv
furniture-1786650,Seat - Unclassified - Lincoln Square,street_furniture,Seat,,5.0,-37.80221108451999,144.96234343591772,street_furniture_clean.csv
furniture-1786704,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Royal Park,street_furniture,Drinking Fountain,,5.0,-37.79148137934659,144.95640337310826,street_furniture_clean.csv
furniture-1786712,Drinking Fountain - Leaf Type - Dog Bowl  - Royal Park,street_furniture,Drinking Fountain,,5.0,-37.78413055442304,144.9561695135437,street_furniture_clean.csv
furniture-1798709,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.82020786372459,144.94783692806925,street_furniture_clean.csv
furniture-1798717,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.81977927895832,144.94750162841714,street_furniture_clean.csv
furniture-1798724,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.82029958367644,144.94752561262487,street_furniture_clean.csv
furniture-1798725,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.82021986278759,144.94794111104434,street_furniture_clean.csv
furniture-1771629,Seat - Straight Seat - Wooden Battens - Type 2 - North Melbourne Community Centre (Open Space),street_furniture,Seat,,3.0,-37.79239847972202,144.94016943567442,street_furniture_clean.csv
furniture-1771649,Seat - Straight Seat - Wooden Battens - Type 2 - Flagstaff Gardens,street_furniture,Seat,,4.0,-37.80913452105949,144.95438389385544,street_furniture_clean.csv
furniture-1771650,Seat - Straight Seat - Wooden Battens - Type 2 - North Melbourne Recreation Reserve,street_furniture,Seat,,3.0,-37.79929213443929,144.9406552788814,street_furniture_clean.csv
furniture-1771667,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,street_furniture,Seat,,4.0,-37.818633790107725,144.97133728137027,street_furniture_clean.csv
furniture-1786642,Seat - Straight Seat - Wooden Battens - Type 2 - Lincoln Square,street_furniture,Seat,,5.0,-37.80173788288577,144.9624844410392,street_furniture_clean.csv
furniture-1798718,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.82003097700215,144.94734140486614,street_furniture_clean.csv
furniture-1806224,Picnic Setting - Urban Design Style - Southbank Boulevard (SOUTHBANK),street_furniture,Picnic Setting,,5.0,-37.823396766169495,144.96619670841014,street_furniture_clean.csv
furniture-1804411,Seat - Timber Bench - JJ Holland Park,street_furniture,Seat,,5.0,-37.797847707094334,144.92554812617576,street_furniture_clean.csv
furniture-1806221,Barbeque - Urban Design Single Hotplate - Southbank Boulevard (SOUTHBANK),street_furniture,Barbeque,,5.0,-37.82345728026392,144.96617846018844,street_furniture_clean.csv
furniture-1806222,Barbeque - Urban Design Single Hotplate - Southbank Boulevard (SOUTHBANK),street_furniture,Barbeque,,5.0,-37.82337894328665,144.9662031053659,street_furniture_clean.csv
furniture-1796724,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,5.0,-37.83857534047685,144.9841054399697,street_furniture_clean.csv
furniture-1804406,Picnic Setting - Urban Design Style - JJ Holland Park,street_furniture,Picnic Setting,,5.0,-37.79776448035785,144.92602119713123,street_furniture_clean.csv
furniture-1589843,Seat - Wooden Slats set in Stonework,street_furniture,Seat,,3.16,-37.81847333363281,144.94431642423612,street_furniture_clean.csv
furniture-1633475,Seat - Five Sided Platform - Ron Barassi Senior Park,street_furniture,Seat,,4.0,-37.816838217529714,144.9351063671795,street_furniture_clean.csv
furniture-1633476,Seat - Five Sided Platform - Ron Barassi Senior Park,street_furniture,Seat,,4.0,-37.81634286910768,144.93557035747142,street_furniture_clean.csv
furniture-1633818,Seat - Straight Seat - Wooden Battens - Type 2 - Sturt Street Reserve,street_furniture,Seat,,4.0,-37.82999244695765,144.96476170629808,street_furniture_clean.csv
furniture-1639730,Seat - Stainless Steel Bench - Docklands - Point Park,street_furniture,Seat,,5.0,-37.82355092861687,144.94277030785832,street_furniture_clean.csv
furniture-1643461,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.4,-37.81772465400912,144.96394272012165,street_furniture_clean.csv
furniture-1662097,Seat - Folding Seat,street_furniture,Seat,,3.2,-37.81276063364741,144.97155133543862,street_furniture_clean.csv
furniture-1742337,Seat - Straight Seat - Wooden Battens - Type 2 - Hawke and Adderley Street Park,street_furniture,Seat,,4.0,-37.808612799989184,144.9451639910612,street_furniture_clean.csv
furniture-1743751,Seat - Stainless Steel Straight Seat - Docklands,street_furniture,Seat,,4.44,-37.82040417157032,144.94146842580008,street_furniture_clean.csv
furniture-1743752,Seat - Stainless Steel Straight Seat - Docklands,street_furniture,Seat,,4.44,-37.82042142038355,144.94139319524197,street_furniture_clean.csv
furniture-1743819,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.44,-37.820815497253626,144.94250647490804,street_furniture_clean.csv
furniture-1115276,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Argyle Square,street_furniture,Drinking Fountain,,4.0,-37.80262121799853,144.96563804631617,street_furniture_clean.csv
furniture-1119745,Seat - Straight Seat - Wooden Battens - Type 2 - Stapley Parade Reserve,street_furniture,Seat,,4.0,-37.821999356643296,144.97662350056353,street_furniture_clean.csv
furniture-1360395,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.840633206698726,144.98419679420948,street_furniture_clean.csv
furniture-1360414,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.78195327537132,144.95607427765685,street_furniture_clean.csv
furniture-1360422,Seat - Straight Seat - Wooden Battens - Type 2 - Parkville Gardens,street_furniture,Seat,,3.0,-37.77945488532163,144.93983462485485,street_furniture_clean.csv
furniture-1360455,Barbeque - Urban Design Single Hotplate,street_furniture,Barbeque,,3.0,-37.782001069469686,144.956631830226,street_furniture_clean.csv
furniture-1360468,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,3.0,-37.827917286142686,144.9836514719435,street_furniture_clean.csv
furniture-1119549,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain South,street_furniture,Seat,,3.0,-37.833542659665326,144.9818504175304,street_furniture_clean.csv
furniture-1120170,Seat - Wooden Slats Set in Bluestone - Alexandra Park,street_furniture,Seat,,3.0,-37.81959887625396,144.9720810863231,street_furniture_clean.csv
furniture-1360480,Picnic Setting - Picnic Setting,street_furniture,Picnic Setting,,3.0,-37.7932432026603,144.93228373432254,street_furniture_clean.csv
furniture-1119587,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.83937818273644,144.9823633946401,street_furniture_clean.csv
furniture-1360544,Drinking fountain - unspecified type - Princes Park,street_furniture,Drinking Fountain,,3.0,-37.7836624497961,144.95999863520058,street_furniture_clean.csv
furniture-1119923,Seat - Metal Seat - Riverside Park,street_furniture,Seat,,3.0,-37.79566556246269,144.91553239561804,street_furniture_clean.csv
furniture-1361066,Seat - Metal Bench,street_furniture,Seat,,3.14,-37.79425678640522,144.92897258069965,street_furniture_clean.csv
furniture-1119721,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.81547296128656,144.97829824010202,street_furniture_clean.csv
furniture-1119818,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain,street_furniture,Seat,,4.0,-37.82725349492452,144.97286260074878,street_furniture_clean.csv
furniture-1119856,Seat - Metal Seat -,street_furniture,Seat,,3.0,-37.7953388880016,144.91430576553083,street_furniture_clean.csv
