GIS_ID,DESCRIPTION,ASSET_CLASS,ASSET_TYPE,MODEL_NO,MODEL_DESCR,DIVISION,COMPANY,LOCATION_DESC,CONDITION_RATING,EVALUATION_DATE,EASTING,NORTHING,UploadDate,CoordinateLocation,lat,lon,CONDITION_CATEGORY
1119451,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Fawkner Park,4.0,2019-08-28,322478.63,5809587.75,2021-08-14,"-37.84388743084212, 144.98242880299802",-37.84388743084212,144.98242880299802,Good
1119475,Seat - Straight Seat - Wooden Battens - Type 2 - Shrine of Remembrance Reserve,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Shrine of Remembrance Reserve approximately 64m SE of Shrine of Remembrance, Reserve, St Kilda Road, Melbourne, 3004",4.0,2019-08-26,321643.81,5810979.14,2021-08-14,"-37.83119158887016, 144.97328940211165",-37.83119158887016,144.97328940211165,Good
1119506,Seat - Straight Seat - Wooden Battens - Type 2 - Stapley Parade Reserve,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Stapley Parade Reserve,4.0,2019-08-22,321958.06,5811955.16,2021-08-14,"-37.82246143905628, 144.97709837049263",-37.82246143905628,144.97709837049263,Good
1119509,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens South,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Carlton Gardens South,4.0,2019-03-09,321414.55,5813724.74,2021-08-14,"-37.806415711911, 144.97136298348482",-37.806415711911,144.97136298348482,Good
1119531,Seat - Straight Seat - Wooden Battens - Type 2 - Treasury Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Treasury Gardens,3.0,2019-08-29,321776.79,5812788.3,2021-08-14,"-37.81492151710959, 144.9752450566259",-37.81492151710959,144.9752450566259,Average
1119536,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Fitzroy Gardens approximately 52m East of City of Melbourne, Nursery & Depot, Fitzroy Gardens, 264 Wellington Parade, East Melbourne, 3002",3.0,2019-08-30,322249.23,5812709.72,2021-08-14,"-37.81572145132945, 144.98058998787707",-37.81572145132945,144.98058998787707,Average
1119537,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Fitzroy Gardens approximately 58m North of City of Melbourne, Sinclairs Cottage, Fitzroy Gardens, Wellington Parade, East Melbourne, 3002",4.0,2019-08-30,322253.36,5812906.73,2021-08-14,"-37.81394767371469, 144.98068523821996",-37.81394767371469,144.98068523821996,Good
1119573,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain South,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Kings Domain South approximately 32m East of CitiPower Pty Ltd, Substation 20, 180 Domain Road, Melbourne, 3004",4.0,2019-08-26,322486.97,5810689.96,2021-08-14,"-37.833960846427246, 144.9827940418734",-37.833960846427246,144.9827940418734,Good
1119586,Seat - Straight Seat - Wooden Battens - Type 2 - Darling Square,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Darling Square approximately 31m East of 137 Simpson Street, East Melbourne, 3002",4.0,2019-08-30,322951.56,5813052.47,2021-08-14,"-37.812770587435736, 144.98864836252272",-37.812770587435736,144.98864836252272,Good
1119593,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Carlton Gardens North approximately 56m South of 54 Carlton Street, Carlton, 3053",3.0,2019-03-09,321461.86,5814283.24,2021-08-14,"-37.801394252116076, 144.972037711737",-37.80139425211608,144.972037711737,Average
1119595,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens South,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Carlton Gardens South,3.0,2019-03-09,321408.95,5813678.74,2021-08-14,"-37.80682896314928, 144.9712880672513",-37.80682896314928,144.9712880672513,Average
1119621,Seat - Straight Seat - Wooden Battens - Type 2 - Parliament Reserve,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Parliament Reserve,4.0,2019-03-09,321610.39,5813333.23,2021-08-14,"-37.80998053677724, 144.97348993094297",-37.80998053677724,144.97348993094295,Good
1119623,Seat - Straight Seat - Wooden Battens - Type 2 - Enterprize Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Enterprize Park approximately 71m East of Enterprize Park, 469-503 Flinders Street, Melbourne, 3000",4.0,2019-06-09,320412.85,5812160.23,2021-08-14,"-37.820311508018044, 144.95960284935998",-37.82031150801805,144.95960284935998,Good
1119680,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Fitzroy Gardens approximately 43m West of Cooks' Cottage, Fitzroy Gardens, Wellington Parade, East Melbourne, 3002",3.0,2019-08-30,322110.0,5812856.03,2021-08-14,"-37.81437643153113, 144.97904505418128",-37.81437643153113,144.97904505418128,Average
1119681,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Fitzroy Gardens approximately 31m NE of Cooks' Cottage, Fitzroy Gardens, Wellington Parade, East Melbourne, 3002",3.0,2019-08-30,322173.58,5812863.24,2021-08-14,"-37.81432387496018, 144.97976872524424",-37.81432387496018,144.97976872524424,Average
1119700,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Fitzroy Gardens,4.0,2019-08-29,322242.11,5813091.73,2021-08-14,"-37.812279081780055, 144.98060291172365",-37.812279081780055,144.98060291172365,Good
1119759,Seat - Straight Seat - Wooden Battens - Type 2 - Darling Square,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Darling Square,4.0,2019-08-30,323005.6,5813025.93,2021-08-14,"-37.81302012884965, 144.9892554481491",-37.81302012884965,144.9892554481491,Good
1119761,Seat - Straight Seat - Wooden Battens - Type 2 - Flagstaff Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Flagstaff Gardens approximately 88m NE of The Dispensa, 377 King Street, West Melbourne, 3003",4.0,2019-04-09,319920.31,5813151.36,2021-08-14,"-37.81128692852636, 144.9542565600534",-37.81128692852636,144.9542565600534,Good
1119765,Seat - Straight Seat - Wooden Battens - Type 2 - Parliament Reserve,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Parliament Reserve,4.0,2019-03-09,321616.23,5813339.73,2021-08-14,"-37.80992312883599, 144.97355783611508",-37.80992312883599,144.97355783611508,Good
1119780,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Fawkner Park approximately 53m East of City of Melbourne, Southern Pavilion, Fawkner Park, Commercial Road, South Yarra, 3141",3.0,2019-08-28,322465.8,5809673.26,2021-08-14,"-37.84311469849498, 144.9823040635283",-37.84311469849498,144.9823040635283,Average
1119786,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Fitzroy Gardens approximately 60m NW of Holy Trinity Anglican Church, 72-80 Clarendon Street, East Melbourne, 3002",4.0,2019-08-30,322424.87,5812937.72,2021-08-14,"-37.81370190829518, 144.98264018916228",-37.81370190829518,144.98264018916228,Good
1119790,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Fawkner Park approximately 93m West of 62 Pasley Street, South Yarra, 3141",3.0,2019-08-28,322581.25,5809792.97,2021-08-14,"-37.842058874373535, 144.98364478763853",-37.842058874373535,144.98364478763853,Average
1119800,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Carlton Gardens North,4.0,2019-02-09,321435.52,5814163.74,2021-08-14,"-37.8024655037337, 144.971709248011",-37.8024655037337,144.971709248011,Good
1119820,Seat - Straight Seat - Wooden Battens - Type 2 - Alexandra Gardens,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Alexandra Gardens,4.0,2019-08-20,321257.5,5812217.11,2021-08-14,"-37.81996497799208, 144.96920791372537",-37.81996497799208,144.96920791372537,Good
1119832,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Carlton Gardens North approximately 49m South of 86 Carlton Street, Carlton, 3053",4.0,2019-03-09,321385.34,5814299.37,2021-08-14,"-37.80123399804347, 144.97117301992958",-37.80123399804347,144.97117301992958,Good
1119843,Seat - Metal Seat - Kensington Banks Type - Cakebread Mews Park West,Outdoor Furniture,Seat,201101-017,Seat - Metal Seat - Kensington Banks Type,Parks and City Greening,City of Melbourne,"Council Reserve approximately 10m SE of 23 Cakebread Mews, Kensington, 3031",4.0,2019-09-17,316777.43,5815116.4,2021-08-14,"-37.79296199698261, 144.91907109669145",-37.79296199698261,144.91907109669145,Good
1119851,Seat - Metal Seat - Royal Park,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Parks and City Greening,City of Melbourne,"Royal Park approximately 38m South of Melbourne Zoo, ogical Gardens, Elliott Avenue, Parkville, 3052",3.0,2019-09-09,319756.29,5815989.04,2021-08-14,"-37.78569432451566, 144.95310007498057",-37.78569432451566,144.95310007498057,Average
1119865,Seat - Metal Seat - Central Park Kensington,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Parks and City Greening,City of Melbourne,"Westbourne Road Reserve approximately 14m SW of 20 The Crescent, Kensington, 3031",4.0,2019-09-17,316806.54,5814986.46,2021-08-14,"-37.79413823811945, 144.91936867349116",-37.79413823811945,144.91936867349116,Good
1119533,Seat - Urban Design Park Style - Green Powder Coat,Outdoor Furniture,Seat,201101-000,Seat - Unclassified,Parks and City Greening,City of Melbourne,Alexandra Park,3.0,2019-08-23,322581.75,5811354.54,2021-08-14,"-37.827993037445886, 144.98403343254088",-37.827993037445886,144.98403343254088,Average
1119760,Seat - Straight Seat - Wooden Battens - Type 2 - Darling Square,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Darling Square,4.0,2019-08-30,322983.14,5813048.58,2021-08-14,"-37.8128117512674, 144.98900597194196",-37.8128117512674,144.98900597194196,Good
1119871,Seat - Metal Seat - Kensington Banks Type - Cakebread Mews Park West,Outdoor Furniture,Seat,201101-017,Seat - Metal Seat - Kensington Banks Type,Parks and City Greening,City of Melbourne,"Council Reserve approximately 18m SE of 23 Cakebread Mews, Kensington, 3031",4.0,2019-09-17,316783.53,5815112.31,2021-08-14,"-37.7930000600705, 144.91913930108984",-37.7930000600705,144.91913930108984,Good
1119889,Seat - Metal Seat - Mercantile Park West,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Parks and City Greening,City of Melbourne,"Approximately 25m SE of 27 Tankard Street, Kensington, 3031",4.0,2019-09-17,316919.46,5814725.21,2021-08-14,"-37.79651402344896, 144.9205844093166",-37.79651402344896,144.9205844093166,Good
1119905,Seat - Metal Seat - Kensington Banks Type - Watkins Way (KENSINGTON),Outdoor Furniture,Seat,201101-017,Seat - Metal Seat - Kensington Banks Type,Parks and City Greening,City of Melbourne,"Smorgon Square between Howlett Street and Gregory Lane approximately 5m East of 1 Halford Lane, Kensington, 3031",3.0,2019-09-17,316945.34,5815291.91,2021-08-14,"-37.79141479163511, 144.92102127637776",-37.79141479163511,144.92102127637776,Average
1119910,Seat - Metal Seat - Mercantile Park West,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Parks and City Greening,City of Melbourne,"Approximately 15m NE of 16 Anderson Walk, Kensington, 3031",4.0,2019-09-17,316919.96,5814704.48,2021-08-14,"-37.79670084419635, 144.92058484874556",-37.79670084419635,144.92058484874556,Good
1119911,Seat - Metal Seat - Royal Park,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Parks and City Greening,City of Melbourne,"Royal Park approximately 26m South of Melbourne Zoo, ogical Gardens, Elliott Avenue, Parkville, 3052",3.0,2019-09-09,319762.93,5816000.87,2021-08-14,"-37.78558907594103, 144.95317837666093",-37.78558907594103,144.95317837666093,Average
1120014,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Royal Park approximately 84m SW of Mar Thoma Syrian Church Australia Inc, Mar Thoma Syrian Church Australia, 149 Royal Parade, Parkville, 3052",4.0,2019-11-09,320144.94,5815338.75,2021-08-14,"-37.79162837921633, 144.95734981917718",-37.79162837921633,144.95734981917718,Good
1120024,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Royal Park approximately 67m North of City of Melbourne, The Walmsley House, 161 Gatehouse Street, Parkville, 3052",3.0,2019-11-09,320160.38,5815316.41,2021-08-14,"-37.791832645782556, 144.95751953039584",-37.79183264578256,144.95751953039584,Average
1120035,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Fawkner Park,4.0,2019-06-09,322588.5,5809962.8,2021-08-14,"-37.840530532794304, 144.983768797744",-37.840530532794304,144.983768797744,Good
1120036,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain South,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Kings Domain South approximately 62m North of Emmerton, 203 Domain Road, South Yarra, 3141",4.0,2019-08-26,322529.01,5810705.48,2021-08-14,"-37.83382922912671, 144.98327530712905",-37.83382922912671,144.98327530712905,Good
1120066,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain South,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Kings Domain South approximately 54m NW of Emmerton, 203 Domain Road, South Yarra, 3141",4.0,2019-08-26,322524.23,5810694.85,2021-08-14,"-37.83392404948938, 144.98321841199936",-37.83392404948938,144.98321841199936,Good
1120074,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain South,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Kings Domain South approximately 43m North of Carpark, 193 Domain Road, South Yarra, 3141",4.0,2019-08-26,322503.46,5810695.46,2021-08-14,"-37.83391451366575, 144.98298267201628",-37.83391451366575,144.98298267201628,Good
1120101,Seat - Oval Style Seating,Outdoor Furniture,Seat,201101-000,Seat - Unclassified,Parks and City Greening,City of Melbourne,"Royal Park approximately 30m NW of City of Melbourne, Ross Straw Field Pavilion, Royal Park, Oak Street, Parkville, 3052",4.0,2019-12-09,318950.62,5816226.26,2021-08-14,"-37.78339831280155, 144.94401527085694",-37.78339831280155,144.94401527085694,Good
1120111,Seat - Metal Seat - Royal Park,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Parks and City Greening,City of Melbourne,"Royal Park approximately 34m East of Melbourne Zoo, ogical Gardens, Elliott Avenue, Parkville, 3052",4.0,2019-09-09,319795.71,5816029.68,2021-08-14,"-37.78533603586464, 144.95355757597454",-37.78533603586464,144.95355757597454,Good
1120118,Seat - Metal Seat - Royal Park,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Parks and City Greening,City of Melbourne,"Royal Park approximately 41m East of Melbourne Zoo, ogical Gardens, Elliott Avenue, Parkville, 3052",4.0,2019-09-09,319801.98,5816036.05,2021-08-14,"-37.78527989475454, 144.9536303206217",-37.78527989475454,144.9536303206217,Good
1120136,Seat - Older Style Park Seat - Metal - Murchison Square,Outdoor Furniture,Seat,201101-052,Seat - Older Style Park Seat - Metal,Parks and City Greening,City of Melbourne,"Murchison Square approximately 24m East of 23-57 Murchison Street, Carlton, 3053",4.0,2019-03-09,321576.85,5814432.0,2021-08-14,"-37.80007676116857, 144.97337972519298",-37.80007676116857,144.97337972519298,Good
1120152,Seat - Concrete Bench Seat,Outdoor Furniture,Seat,201101-000,Seat - Unclassified,Parks and City Greening,City of Melbourne,"University Square approximately 46m East of The University of Melbourne, 155 Barry Street, Carlton, 3053",3.0,2019-09-25,320415.76,5814371.17,2021-08-14,"-37.80039711947275, 144.96018405887668",-37.80039711947275,144.96018405887668,Average
1120153,Seat - Concrete Bench Seat,Outdoor Furniture,Seat,201101-000,Seat - Unclassified,Parks and City Greening,City of Melbourne,"University Square approximately 36m East of The University of Melbourne, 155 Barry Street, Carlton, 3053",3.0,2017-09-03,320405.35,5814372.17,2021-08-14,"-37.80038606499033, 144.9600661330929",-37.80038606499033,144.9600661330929,Average
1120154,Seat - Concrete Bench Seat,Outdoor Furniture,Seat,201101-000,Seat - Unclassified,Parks and City Greening,City of Melbourne,"University Square approximately 33m East of Australia India Institute, 147-149 Barry Street, Carlton, 3053",3.0,2017-09-03,320399.47,5814344.52,2021-08-14,"-37.8006339655, 144.95999253109747",-37.8006339655,144.95999253109747,Average
1120157,Seat - Concrete Bench Seat,Outdoor Furniture,Seat,201101-000,Seat - Unclassified,Parks and City Greening,City of Melbourne,"University Square approximately 37m West of Graduate Union Of The University Of Melbourne Inc, 216-228 Leicester Street, Carlton, 3053",3.0,2019-09-25,320463.86,5814365.72,2021-08-14,"-37.800455667012, 144.96072873673592",-37.800455667012,144.96072873673592,Average
1120159,Seat - Wooden Slats Set in Bluestone - Pleasance Gardens,Outdoor Furniture,Seat,201101-055,Seat - Wooden Slats Set in Bluestone,Parks and City Greening,City of Melbourne,"Pleasance Gardens approximately 15m North of Leytonstone, 27 Canning Street, North Melbourne, 3051",3.0,2019-09-19,319099.77,5814783.74,2021-08-14,"-37.796421223907096, 144.94534810293428",-37.796421223907096,144.94534810293428,Average
1120160,Seat - Wooden Slats Set in Bluestone - Pleasance Gardens,Outdoor Furniture,Seat,201101-055,Seat - Wooden Slats Set in Bluestone,Parks and City Greening,City of Melbourne,"Pleasance Gardens approximately 16m North of Leytonstone, 27 Canning Street, North Melbourne, 3051",3.0,2019-09-19,319093.32,5814784.37,2021-08-14,"-37.79641427183462, 144.9452750448162",-37.79641427183462,144.9452750448162,Average
1120176,Seat - Womens Peace Garden Bench,Outdoor Furniture,Seat,201101-000,Seat - Unclassified,Parks and City Greening,City of Melbourne,"Womens Peace Garden approximately 13m SE of 18 Coopers Lane, Kensington, 3031",3.0,2019-09-17,317185.37,5815344.57,2021-08-14,"-37.79098853018103, 144.92375896525292",-37.79098853018103,144.92375896525292,Average
1120214,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,Outdoor Furniture,Seat,201101-061,Seat - Alloy Frame and Narrow Wooden Slats,Parks and City Greening,City of Melbourne,"Birrarung Marr approximately 47m SE of Artplay, Artplay, Birrarung Marr, Batman Avenue, Melbourne, 3000",4.0,2019-08-22,321486.74,5812367.3,2021-08-14,"-37.81865700666586, 144.97184796668782",-37.81865700666586,144.97184796668782,Good
1120224,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back) - Argyle Square,Outdoor Furniture,Seat,201101-065,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back),Parks and City Greening,City of Melbourne,Argyle Square,4.0,2019-09-25,320913.14,5814136.93,2021-08-14,"-37.8026047044458, 144.96577240662296",-37.8026047044458,144.96577240662296,Good
1120226,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back) - Argyle Square,Outdoor Furniture,Seat,201101-065,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back),Parks and City Greening,City of Melbourne,Argyle Square,4.0,2019-09-25,320928.11,5814135.31,2021-08-14,"-37.8026222321593, 144.96594195035755",-37.8026222321593,144.96594195035755,Good
1120275,Seat - Metal Seat - Weedon Reserve,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Parks and City Greening,City of Melbourne,"Weedon Reserve approximately 45m SE of 63-65 Wellington Parade, East Melbourne, 3002",3.0,2019-08-30,322919.45,5812580.83,2021-08-14,"-37.81701271058651, 144.98816845290415",-37.81701271058651,144.98816845290415,Average
1120281,Seat - Metal Seat - Weedon Reserve,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Parks and City Greening,City of Melbourne,"Weedon Reserve approximately 23m SW of BeetBox, 10 Wellington Parade, East Melbourne, 3002",3.0,2019-08-30,323037.08,5812592.73,2021-08-14,"-37.81692833350919, 144.98950701216052",-37.81692833350919,144.98950701216052,Average
1119492,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Fawkner Park,3.0,2019-08-28,322465.09,5809806.51,2021-08-14,"-37.84191430566599, 144.98232871125325",-37.84191430566599,144.98232871125325,Average
1284020,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,Outdoor Furniture,Seat,201101-061,Seat - Alloy Frame and Narrow Wooden Slats,Parks and City Greening,City of Melbourne,Birrarung Marr,4.0,2019-08-23,321679.61,5812338.85,2021-08-14,"-37.81895097364087, 144.97403096399387",-37.81895097364087,144.97403096399387,Good
1290811,Barbeque - Barbeque (Docklands - not categorised),Outdoor Furniture,Barbeque,201201-010,Barbeque - Docklands Barbeque - All Chromed,Parks and City Greening,City of Melbourne,"Docklands Park approximately 39m SE of Wise Earth Property Group, 791 Bourke Street, Docklands, 3008",4.0,2019-09-23,319220.29,5812208.26,2021-08-14,"-37.8196434391829, 144.94607342928472",-37.8196434391829,144.94607342928472,Good
1290831,Picnic Table,Outdoor Furniture,Picnic Setting,201401-000,Picnic Setting - unspecified,Parks and City Greening,City of Melbourne,"Docklands Park approximately 72m NE of Street Kitchen Co, Shop 3-4, Ground, 800 Collins Street, Docklands, 3008",3.0,2019-09-23,319263.94,5812077.21,2021-08-14,"-37.82083250044332, 144.94653634950413",-37.82083250044332,144.94653634950413,Average
1290844,Seat - Unclassified - Point Park,Outdoor Furniture,Seat,201101-000,Seat - Unclassified,Parks and City Greening,City of Melbourne,"Point Park approximately 44m NE of 7 Point Park Crescent, Docklands, 3008",3.0,2019-09-23,318841.62,5811827.24,2021-08-14,"-37.823000333145146, 144.94167837623618",-37.823000333145146,144.94167837623618,Average
1290849,Seat - Unclassified - Docklands Park,Outdoor Furniture,Seat,201101-000,Seat - Unclassified,Parks and City Greening,City of Melbourne,"Docklands Park approximately 70m NE of Street Kitchen Co, Shop 3-4, Ground, 800 Collins Street, Docklands, 3008",3.0,2019-09-23,319257.41,5812080.62,2021-08-14,"-37.82080049209596, 144.94646305293293",-37.82080049209596,144.94646305293293,Average
1119557,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Kings Domain,4.0,2019-08-22,321696.29,5811920.68,2021-08-14,"-37.82272091003189, 144.97411737032886",-37.82272091003189,144.97411737032886,Good
1290856,Seat - Unclassified - Docklands Park,Outdoor Furniture,Seat,201101-000,Seat - Unclassified,Parks and City Greening,City of Melbourne,"Docklands Park approximately 69m NE of Street Kitchen Co, Shop 3-4, Ground, 800 Collins Street, Docklands, 3008",3.0,2019-09-23,319255.49,5812080.46,2021-08-14,"-37.820801553027536, 144.9464412114655",-37.820801553027536,144.9464412114655,Average
1313058,Seat - Timber Seat with Aluminium Legs - Docklands,Outdoor Furniture,Seat,201101-046,Seat - Timber Seat with Aluminium Legs - Docklands,Infrastructure and Assets,City of Melbourne,"River Esplanade approximately 31m NW of Sassone By The Riverside, 66A River Esplanade, Docklands, 3008",3.16,2021-04-30,319276.16,5811672.5,2021-08-14,"-37.82448029298475, 144.94657406805914",-37.82448029298475,144.94657406805914,Average
1313077,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,Outdoor Furniture,Drinking Fountain,200501-014,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,Infrastructure and Assets,City of Melbourne,"Harbour Esplanade between La Trobe Street and Dudley Street approximately 10m NW of NBN Co Limited, The Innovation Building, 192 Harbour Esplanade, Docklands, 3008",3.44,2021-04-30,319096.79,5812800.24,2021-08-14,"-37.814286786699014, 144.94481901237222",-37.81428678669901,144.94481901237222,Average
1313089,Seat - Stainless Steel Straight Seat - Docklands,Outdoor Furniture,Seat,201101-030,Seat - Stainless Steel Straight Seat - Docklands,Infrastructure and Assets,City of Melbourne,"Newquay Promenade approximately 11m SE of 42 Newquay Promenade, Docklands, 3008",3.43,2021-04-30,318851.14,5812732.27,2021-08-14,"-37.814850302162036, 144.94201291567853",-37.81485030216204,144.94201291567853,Average
1313104,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,Outdoor Furniture,Drinking Fountain,200501-014,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,Infrastructure and Assets,City of Melbourne,"River Esplanade approximately 54m East of 82 River Esplanade, Docklands, 3008",2.44,2021-04-30,319199.09,5811669.37,2021-08-14,"-37.82449321904346, 144.945698116347",-37.82449321904346,144.945698116347,Average
1119561,Seat - Straight Seat - Wooden Battens - Type 2 - Darling Square,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Darling Square,5.0,2019-08-30,322991.59,5813054.35,2021-08-14,"-37.81276141577769, 144.98910332378355",-37.81276141577769,144.98910332378355,Good
1119724,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Kings Domain,4.0,2019-08-22,321706.41,5811920.42,2021-08-14,"-37.822725229250686, 144.97423222343969",-37.822725229250686,144.97423222343969,Good
